UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
0.918274367047,0.971484387205,0.970964010683,0.974700226543,0.990230223513,0.995905325314,0.979639424375,0.991211076721,0.964329014134
0.918274367047,0.971484387205,0.967097542478,0.972901955602,0.990230223513,0.995905325314,0.978284097936,0.993141250987,0.963790626859
0.918274367047,0.971484387205,0.965238298977,0.972742400169,0.990230223513,0.995905325314,0.977853639065,0.991894704503,0.964688160035
0.918274367047,0.971484387205,0.969225785674,0.972536325587,0.990230223513,0.995905325314,0.978925715075,0.992727062164,0.964652548886
0.959522780414,0.986005617988,0.985647215896,0.98688120474,0.9951310463,0.997956482326,0.990285326625,0.995801289783,0.982344041347
0.959522780414,0.986005617988,0.985165230264,0.987061285156,0.9951310463,0.997956482326,0.989728805226,0.996238346456,0.982352204303
0.959522780414,0.986005617988,0.986913058402,0.986699396083,0.9951310463,0.997956482326,0.990228083954,0.995768263225,0.982502510847
0.959522780414,0.986005617988,0.985655827138,0.986991044527,0.9951310463,0.997956482326,0.990170596002,0.99633201154,0.982522286373
0.973205295704,0.990822315245,0.990593806809,0.991472861401,0.99675906461,0.998639855426,0.994333720934,0.99743707147,0.988597861619
0.973205295704,0.990822315245,0.991013653932,0.990994817361,0.99675906461,0.998639855426,0.994137587883,0.99724213096,0.988514121167
0.973205295704,0.990822315245,0.990582726565,0.991100563861,0.99675906461,0.998639855426,0.994170586816,0.997477111572,0.988597113082
0.973205295704,0.990822315245,0.990776072069,0.991156933035,0.99675906461,0.998639855426,0.994534975383,0.99740154973,0.988485850261
0.980038006526,0.993253707615,0.993453004849,0.993489753193,0.997573936246,0.998981251701,0.996029453545,0.998054603369,0.991603262965
0.980038006526,0.993253707615,0.99419135696,0.993513228442,0.997573936246,0.998981251701,0.996068475327,0.998184902231,0.99156910601
0.980038006526,0.993253707615,0.99388326684,0.993737196013,0.997573936246,0.998981251701,0.996081880894,0.997963334257,0.991498840872
0.980038006526,0.993253707615,0.9927748968,0.99356981001,0.997573936246,0.998981251701,0.995914791962,0.998088759954,0.991587740804
